asset,date,CURRENCY,px_last,ret,sigma,is_jump,jump_width,duration,trend_type,news_titles
NKY Index,2024-08-02,JPY,35909.7,-0.0581390865577674,0.0173707374085377,True,-0.0581390865577674,3,short_term,パリ五輪は夏のダボス会議、ウォール街幹部がスポーツの名の下に結集 | 【米国市況】円が146円台に上昇、弱い雇用統計で株急落－金利低下 | アックマン氏のパーシング､７月成績マイナス-年初来リターンほぼ消失
NKY Index,2024-08-05,JPY,31458.42,-0.1239575936306902,0.031300329265459,True,-0.1239575936306902,0,short_term,突然の株大暴落、個人投資家が損切り危機直面－ＮＩＳＡにも試練 | バングラデシュ、大統領と軍がデモ沈静化図る－前首相は国外脱出 | ビットコインとイーサが急落、世界的なリスク回避の流れで
NKY Index,2024-08-06,JPY,34675.46,0.1022632414469639,0.0405583394745752,True,0.1022632414469639,1,short_term,令和の日本株メルトダウン、昭和・平成の歴史的な記録を次々と更新 | 銀行株急降下、金利上昇トレード解消のＣＴＡの餌食－堅調回帰の声も | ハマス、新指導者にシンワル氏を選出－イスラエル奇襲の首謀者
NKY Index,2024-09-04,JPY,37047.61,-0.0423586534874997,0.014418275110428,True,-0.0423586534874997,7,long_term,トランプ減税案、ほぼ全ての連邦政府機関の予算上回るコストに | ＨＰＥ、利益率は予想下回る－ＡＩサーバー事業の構成比上昇 | ＬＭＥ銅が６日ぶり反発、9000ドル近辺を推移－他の非鉄金属は下落
NKY Index,2024-09-12,JPY,36833.27,0.0340681593396026,0.013413919394376,True,0.0340681593396026,0,short_term,東京スター銀行、アジア富裕層向け日本の不動産投資ローン拡大 | オラクル、29年度売上高は1040億ドル以上と予想－クラウド事業拡大で | 日銀の次回利上げ、エコノミストの半数以上が12月予想－サーベイ
NKY Index,2024-09-26,JPY,38925.63,0.027868042099526,0.0122491507422526,True,0.027868042099526,3,short_term,円高でも強い業績モメンタム、日本株は年末高も－ゴールドマン建部氏 | 米レポ市場の圧力、いずれＦＦ金利上昇させる恐れ－ＮＹ連銀ペルリ氏 | アパルーサのテッパー氏、「あらゆる」中国関連株買い－景気対策受け
NKY Index,2024-09-30,JPY,37919.55,-0.0479545844844883,0.0174316389549392,True,-0.0479545844844883,0,short_term,記事なし
NKY Index,2024-10-28,JPY,38605.53,0.0182415851486736,0.0078993209873801,True,0.0182415851486736,2,short_term,バイデン氏、対中投資規制を最終決定－半導体やＡＩなど先端技術分野 | フォード、通期利益見通し下方修正－コスト高やハリケーンの余波響く | ＬＭＥ銅下落、中国建設業界からの需要低迷続く－亜鉛は反発
NKY Index,2024-11-01,JPY,38053.67,-0.0262934271549656,0.0099074418633584,True,-0.0262934271549656,3,short_term,ハルク・ホーガンが「ＭＡＧＡ」で見る夢、ビール事業で億万長者に | 【米国市況】決算堅調で株に押し目買い－円は対ドル153円付近に下落 | 米金融当局のリバースレポ利用額、21年５月以来の2000億ドル割れ
NKY Index,2024-11-06,JPY,39480.67,0.026140938637917,0.0109867354124061,True,0.026140938637917,0,short_term,米鉄鋼株の人気復活、トランプ氏返り咲きで業界先行きに楽観論 | トランプ氏勝利、衝撃のホワイトハウス返り咲き－ハリス氏敗北認める | ＭＳＣＩ､ＡＣＷＩ指数にフジクラなど22銘柄追加－57銘柄を除外
NKY Index,2024-12-03,JPY,39248.86,0.019106265880993,0.007498769126076,True,0.019106265880993,2,short_term,楽天Ｇ、今年３度目のドル債発行へ－利回り8.375％程度で需要調査 | ブラックロックの買収攻勢でビリオネア続出－魅惑のプライベート市場 | 多くの中国の取引業者、米国産の銅スクラップ輸入停止－関税懸念
NKY Index,2024-12-23,JPY,39161.34,0.0118712517990071,0.0055771016586985,True,0.0118712517990071,0,short_term,ヘッジファンド、原子力関連株急騰に警戒感－トランプ政権には期待 | ＮＹ連銀の常設レポファシリティー調整、現行枠組みでは効果限定的か | ビル・クリントン氏、ワシントンの病院に入院－発熱受け検査
NKY Index,2024-12-27,JPY,40281.16,0.0180221117739916,0.0070376008687861,True,0.0180221117739916,2,short_term,中東で原油供給脅かすリスクが高まっている－ラピダンのマクナリー氏 | 12月27日の海外株式･債券･為替･商品市場 | 【米国市況】株下落、ハイテク中心に売り－円は対ドル157円台後半
NKY Index,2025-01-06,JPY,39307.05,-0.0147260752975219,0.0073363221222418,True,-0.0147260752975219,0,short_term,トランプ氏長男がグリーンランド訪問へ、自治政府首相は独立を主張 | ＬＭＥ銅上昇、トランプ次期政権が関税政策の範囲限定検討との報道で | 【米国市況】トランプ関税巡りドル大幅安、一時156円台－テク株高い
NKY Index,2025-01-07,JPY,40083.3,0.0197483657511821,0.0083578782603549,True,0.0197483657511821,0,short_term,日鉄のＵＳスチール買収巡る訴訟、クレジットに悪影響－ムーディーズ | ベネズエラ野党指導者、義理の息子誘拐されたと指摘－帰国意向表明後 | インド、電子業界支援で補助金支給と関税引き下げを検討－関係者
NKY Index,2025-02-03,JPY,38520.09,-0.0265942325084926,0.0091170817491217,True,-0.0265942325084926,0,short_term,バイデン氏が「見せかけ」の審査で買収阻止－日鉄とＵＳスチール主張 | 米財務省、１－３月借り入れ必要額予想を下方修正－現金残高据え置き | 米国際開発局は見直し後に廃止も、ルビオ国務長官が議会に通知
NKY Index,2025-02-25,JPY,38237.79,-0.0139038820494861,0.0060166281433086,True,-0.0139038820494861,1,short_term,テスラの株式時価総額、１兆ドルの大台割り込む－欧州で販売急減 | モメンタムに裏切られたギャンブラー、レバレッジ型ＥＴＦは40％下落 | バーキン総裁「やや景気抑制的」姿勢維持が適切－物価上昇の逆風警告
NKY Index,2025-02-28,JPY,37155.5,-0.0287710452980525,0.0084759796644425,True,-0.0287710452980525,2,short_term,インドネシア中銀、ルピア支援－株価指数は弱気相場入りの方向 | ベゾス氏婚約者ら宇宙へ、ブルーオリジン女性クルーのみのロケット | トランプ大統領、カナダ・メキシコ関税３月４日発動－中国も10％追加
NKY Index,2025-03-07,JPY,36887.17,-0.0216884105075915,0.01027691682109,True,-0.0216884105075915,2,short_term,米国のはしか感染、１週間で３割の猛烈なペースで増加－ＣＤＣ | 【米国市況】株上昇、ＦＲＢ議長発言で下げから反転－ドル148円付近 | ナスダック取引所、26年下期にも24時間体制に－国外からの需要に応え
NKY Index,2025-03-28,JPY,37120.33,-0.0179799084496627,0.00636982100009,True,-0.0179799084496627,3,short_term,ソーダは駄目、ケネディ米厚生長官が食料費補助対策からの除外を推進 | トランプ氏、関税巡る交渉に「オープン」－医薬品関税は近く発表へ | 【米国市況】景気不安で株大幅安、ドルも下げ150円割れ－国債上昇
NKY Index,2025-03-31,JPY,35617.56,-0.0404837456994591,0.0110220695536258,True,-0.0404837456994591,0,short_term,米国防長官、在日米軍を「戦う」司令部に－中国への対抗姿勢を鮮明に | 二転三転の25年度当初予算が成立、高額療養費巡り参院で異例の再修正 | マスク氏ら自家用ジェット機所有者、飛行データの非公開化が可能に
NKY Index,2025-04-03,JPY,34735.93,-0.0277093322010073,0.0123167173549169,True,-0.0277093322010073,4,short_term,実質消費支出は３カ月ぶりマイナス、食料や住居が減少－２月 | ドル指数下落、トランプ氏当選後の上昇消す－今年10％下げの予想も | 日本株は大幅続落へ、米国株急落や為替の円高を嫌気－内外需広く売り
NKY Index,2025-04-04,JPY,33780.58,-0.0275032221679396,0.0134314015305884,True,-0.0275032221679396,3,short_term,ＪＰモルガン、今年の米リセッションを予想－トランプ関税が雇用抑制 | カリフォルニア州産品は報復除外を、知事が各国に「対話」アピール | 【米国市況】株急落、ナスダック100は弱気相場入り－円は147円付近
NKY Index,2025-04-07,JPY,31136.58,-0.0782698224838057,0.0204263063216884,True,-0.0782698224838057,0,short_term,日米首脳が電話会談、関税協議開始へ－日本は優先的対応と米財務長官 | トランプ米政権、輸出業者向け税優遇措置を検討－報復関税への対応で | ＮＹ銅が弱気相場入り、米相互関税の一部発動で景気後退懸念強まる
NKY Index,2025-04-08,JPY,33012.58,0.0602506762142791,0.025697450634972,True,0.0602506762142791,0,short_term,トランプ米大統領、石炭採掘・利用を促進へ－ＡＩブーム後押し | 円は145円台後半、相互関税でリスクオフの買い－日銀総裁の発言注目 | ルービニ氏、市場動揺に先に屈するのはトランプ氏－米金利据え置きへ
NKY Index,2025-04-10,JPY,34609.0,0.0912835738630506,0.0347654478702536,True,0.0912835738630506,0,short_term,金価格が最高値、世界経済に対する関税の影響を懸念－安全資産に逃避 | 円は一時143円台後半、米中貿易戦争警戒でドル売り－昨年10月来高値 | ＬＭＥ銅反発も上げ縮小、米中貿易戦争激化で－アルミやスズも高い
NKY Index,2025-05-13,JPY,38183.26,0.0143182519725451,0.0061991528767329,True,0.0143182519725451,0,short_term,日本株の守護神は記録的自社株買い、昨年比２倍ペースで米関税に応戦 | ＪＰモルガン、３年以内に時価総額１兆ドルも－銀行初の大台視野 | 米減税法案で浮上の「ＭＡＧＡ口座」、米国株投資で子供の未来を支援
NKY Index,2025-05-29,JPY,38432.98,0.0188370835365725,0.0070458492055393,True,0.0188370835365725,0,short_term,鉱工業生産は３カ月ぶりマイナス、生産用機械など低下－判断据え置き | 日本の自動車株に急ブレーキリスク、中国ＥＶ脅威と対米交渉で悲観論 | デルの通期利益見通し、予想上回る－ＡＩサーバーの需要旺盛
NKY Index,2025-06-26,JPY,39584.58,0.01649912292798,0.0070051957372859,True,0.01649912292798,4,short_term,ナイキ株急伸、売上高底入れを予想－関税の影響軽減で値上げへ | ウォール街との蜜月終わった中国投資－1.3兆ドルＳＷＦの栄枯盛衰 | トランプ氏の利下げ要求支持、ＦＲＢ議長候補か答えず－ハセット氏
NKY Index,2025-07-23,JPY,41171.32,0.0351075501848903,0.0083478750053432,True,0.0351075501848903,1,short_term,米最大の送電網運営会社コスト、過去最高を更新－ＡＩブームで | トランプ氏の対日自動車関税、米産業に「不利益」との声－反発強まる | ミレニアム、外部ヘッジファンド２社に計42億ドル運用委託－関係者
NKY Index,2025-08-12,JPY,42718.17,0.0214653203406558,0.0093817756099277,True,0.0214653203406558,1,short_term,ステーブルコイン発行のサークル、株価下落－株主ら1000万株売り出し | 英マンが日本の銀行株に回帰、インフレ抑制の利上げ続くと予想 | トランプ氏、パウエル氏に対する訴訟を検討－ＦＲＢ本部改修巡り
NKY Index,2025-09-04,JPY,42580.27,0.0152932039927617,0.0071826536048828,True,0.0152932039927617,4,short_term,トランプ氏、国防総省を戦争省に改称へ－1940年代以前の旧名称に回帰 | アナリストの業績予想、引き上げ数が過去最多に－日本株の上昇再開へ | オラクル関連のデータセンター融資、ＪＰモルガンと三菱ＵＦＪが主導
SPX Index,2022-01-18,USD,4577.11,-0.0183878958147915,0.0078110643308087,True,-0.0183878958147915,5,long_term,米株式市場「調整局面」へ－カーライル共同創業者ルーベンスタイン氏 | 商船三井のダイビルへのＴＯＢ成立、完全子会社へ | アリババのＡＤＲが下落、米当局がクラウド部門を調査との報道で
SPX Index,2022-01-21,USD,4397.94,-0.0189148130714987,0.0083567413869715,True,-0.0189148130714987,2,short_term,【米国市況】株続落、週間で20年３月以来の大幅安－ハイテク売り続く | ゴールドマン､選ばれし約30人の最高幹部に新たな賞与計画-報酬膨らむ | オミクロン再感染の確率極めて低い、少なくとも短期では－ファウチ氏
SPX Index,2022-01-28,USD,4431.85,0.0243475688256817,0.0098656367188022,True,0.0243475688256817,5,long_term,ゴールドマンのソロモン氏、21年報酬40億円－米銀ＣＥＯトップに並ぶ | ソフトバンクＧ・インターナショナルのカリキオ最高戦略責任者が退社 | 【米国市況】Ｓ＆Ｐ500種、20年６月以来の大幅高－荒れた１週間終了
SPX Index,2022-02-03,USD,4477.44,-0.0243910942218775,0.0119256373988945,True,-0.0243910942218775,0,short_term,５年債利回り、６年ぶりマイナス金利解消－日銀政策修正の思惑で | スナップ株急騰、10－12月決算を好感－ソーシャルメディアの不安後退 | ゴールドマン、最年少の黒人女性パートナーが退職－サステナ責任者
SPX Index,2022-03-07,USD,4201.09,-0.0295180959465171,0.0126436592112302,True,-0.0295180959465171,1,short_term,英はリセッション入りも、足元のエネルギー価格継続なら－ＮＩＥＳＲ | ロシア、ノルドストリーム１経由の欧州への天然ガス供給遮断も辞さず | ＬＭＥニッケル最高値更新－ロシア供給不安でショートスクイーズ
SPX Index,2022-04-22,USD,4271.78,-0.0277399707760728,0.0101830501770506,True,-0.0277399707760728,2,short_term,【米国市況】株が３週続落、決算失望と利上げ警戒－ドル128円台半ば | 【コラム】ロシアの苦戦、習氏に台湾侵攻を急がせる教訓に－ブランズ | メスター総裁「整然とした」利上げ支持－0.75ポイントの行動必要ない
SPX Index,2022-04-26,USD,4175.2,-0.0281463273837788,0.0112939162119171,True,-0.0281463273837788,0,short_term,ロビンフッドが人員削減、「超高成長」経て過剰な重複生じる | ＧＭの１－３月利益、市場予想上回る－半導体不足緩和を示唆 | グーグル親会社１－３月、売上高が予想下回る－ユーチューブ不振
SPX Index,2022-04-29,USD,4131.93,-0.0362845481049561,0.014954431280702,True,-0.0362845481049561,2,short_term,アマゾンが06年以来の大幅安、時価総額26兆円余り吹き飛ぶ | Ｓ＆Ｐ500種は4000割れが「臨界点」、大量脱出の引き金に－ＢｏｆＡ | バイデン米大統領が学生ローンの減免を検討、最低１万ドル－関係者
SPX Index,2022-05-18,USD,3923.68,-0.0403952211502012,0.019379750174197,True,-0.0403952211502012,1,short_term,デフレマインド転換の起点か、物価２％到達へ－上昇持続には障害も | 宇宙でも米中が対立、月資源巡り主導権争い－共通ルール不在のリスク | ウォルマートなど米小売り企業の痛手、米金融当局には良い兆候か
SPX Index,2022-06-10,USD,3900.86,-0.0291103135531208,0.014216463021561,True,-0.0291103135531208,4,short_term,【米国市況】株急落、積極利上げ警戒で短期債売り－ドル134円台前半 | テスラ、１対３の株式分割で株主に承認求める－委任状説明書 | 米レブロン株急落、53％安で過去最安値－破産法適用申請準備との報道
SPX Index,2022-06-13,USD,3749.63,-0.0387683741533918,0.0159284323308953,True,-0.0387683741533918,1,short_term,米中高官、台湾情勢など安全保障を協議－サリバン大統領補佐官と楊氏 | マイクロストラテジー株急落、ビットコイン関連損失10億ドルに接近 | オラクル株急伸、３－５月売上高と利益が市場予想上回る
SPX Index,2022-06-16,USD,3666.77,-0.0325119591344568,0.0151513432253235,True,-0.0325119591344568,0,short_term,米アドビ、通期売上高見通し下方修正－為替変動やロシアの影響で | 日銀は市場の利上げ圧力に屈せず－ブリッジウォーターのジェンセン氏 | 円急落でアジアのアマチュア投資家の円購入急増、買いの好機逃さず
SPX Index,2022-07-15,USD,3863.16,0.0192012410365187,0.008742064083947,True,0.0192012410365187,2,short_term,マスク氏、ツイッターが望む４日間の早期裁判阻止図る－買収巡り | 【米国市況】株上昇、１ポイントの利上げ観測後退－ドル138円台半ば | バイデン氏、石油供給増の「さらなる措置期待｣－サウジ国王らと会談
SPX Index,2022-07-19,USD,3936.69,0.0276283331375544,0.0098089581247121,True,0.0276283331375544,2,short_term,ウッド氏率いるアークがＥＴＦ初めて閉鎖、透明性に照準のＣＴＲＵ | ロシアのガスプロム、ノルドストリームでガス供給再開へ－関係者 | ビットコイン､2.3万ドル台回復－セルシウス破綻表面化の６月半ば以来
SPX Index,2022-07-27,USD,4023.61,0.0261562591652746,0.0113267864569279,True,0.0261562591652746,4,short_term,外務省:入国後待機を５日間に短縮、インドなどからの入国対象 (27日) | バイデン政権、サル痘で公衆衛生上の緊急事態を週内に宣言か－報道 | ＦＯＭＣ：市場の解釈よりもタカ派的と受け止めた－市場関係者の見方
SPX Index,2022-08-10,USD,4210.24,0.0212906340131036,0.0099751621158608,True,0.0212906340131036,0,short_term,弱気派が二度見するチャート､Ｓ＆Ｐ500は重要局面－回復本物か | 【米国市況】株が反発、ＣＰＩ減速でリスク選好－ドル133円付近 | カシュカリ総裁がタカ派筆頭に転換、23年末のＦＦ金利4.4％想定
SPX Index,2022-08-22,USD,4137.99,-0.0214001248675647,0.0095005500973385,True,-0.0214001248675647,1,short_term,米住宅市場で値引き広がる、パンデミック期にブーム様相呈した都市圏 | 旧統一教会問題で支持率急落、揺らぐ岸田首相の「黄金の３年」 | 新型コロナ全数把握は重症リスク患者に限定、24日にも首相表明－報道
SPX Index,2022-08-26,USD,4057.66,-0.033688010821315,0.0121433290748897,True,-0.033688010821315,5,long_term,トランプ氏、最高機密文書を自宅で不適切に保管－ＦＢＩ宣誓供述書 | 【米国市況】株急落、ＦＲＢ議長発言で売り強まる－ドル137円台半ば | 「子トラ」のローン・パイン、過去最悪の成績－資産規模も縮小
SPX Index,2022-09-13,USD,3932.69,-0.043236562775976,0.0148226248652764,True,-0.043236562775976,0,short_term,円が反発、あらゆるオプション排除せずと神田財務官－144円半ば | バイデン大統領、インフレ統計に言及せず－法案署名式典の演説で | ＦＲＢは行き過ぎる恐れ、米経済をオーバーステアも－ガンドラック氏
SPX Index,2022-10-03,USD,3678.43,0.025883947546031,0.0118188996115814,True,0.025883947546031,1,short_term,コラノビッチ氏再び警告、米金融政策が株価のリスク－日銀にも言及 | バイデン米政権、半導体技術の対中輸出で新たな制限発表へ－関係者 | 北ミサイル、日本から約3000キロ離れた太平洋に落下か－報道
SPX Index,2022-10-04,USD,3790.93,0.0305837001111888,0.0139902647793223,True,0.0305837001111888,0,short_term,ＥＣＢエンリア氏、欧州の銀行はマクロ経済リスクに楽観的過ぎる | 自民がコロナ特化ファンド含む企業支援策提言へ、ゼロゼロ融資終了で | ツイッターＬＢＯ、前進ならウォール街に１兆8000億円の頭痛の種
SPX Index,2022-11-10,USD,3956.37,0.0554344723454542,0.017125643731397,True,0.0554344723454542,3,short_term,ウォール街は米インフレ統計を歓迎－当局と市場に「若干の安心感」 | 米財務省、為替操作国の認定を見送り－日本の介入には寛容性示唆 | ＦＴＸデジタル・マーケッツの資産を凍結－バハマの証券規制当局
SPX Index,2022-11-30,USD,4080.11,0.030947814727501,0.0095274201011226,True,0.030947814727501,0,short_term,全産業設備投資9.8％増、６期連続プラス－７～９月法人統計 | オアシスがフジテックに臨時総会を要求、社外取締役の総入れ替え提案 | ガバナンス低評価企業に軍配、自社株買い発表後の株価上昇率 (訂正)
SPX Index,2022-12-15,USD,3895.75,-0.0249216583402581,0.0119376210921808,True,-0.0249216583402581,4,short_term,クオンツ投資家、米株急落で300億ドルの売却迫られる可能性－ノムラ | ソニーＧが熊本の半導体新工場に8000億円投資、24年秋稼働－報道 | アドビが通期売上高見通し据え置き、安定した需要予想示唆－株価上昇
SPX Index,2023-01-06,USD,3895.08,0.0228407867440456,0.0095748692133576,True,0.0228407867440456,2,short_term,【米国市況】株は11月以来の大幅高、賃金の伸び鈍化－ドル132円付近 | 米下院議長選、マッカーシー氏が過半数獲得に自信－休会後14回目投票 | ＥＣＢレーン氏、エネルギーコスト低下でもインフレ消えない
SPX Index,2023-01-20,USD,3972.61,0.0189183990150942,0.0091014377576094,True,0.0189183990150942,3,short_term,ＮＺ次期首相、ヒプキンス教育相が就任へ－アーダン氏の後任 | 【米国市況】ハイテク上昇し株反発、米当局者発言で懸念後退－円下落 | イエレン長官、米リセッションを警告－債務不履行となれば不可避に
SPX Index,2023-02-21,USD,3997.34,-0.0200412346871483,0.0086682576246995,True,-0.0200412346871483,1,short_term,中国の習近平主席が４月にも訪ロ準備、ウクライナ和平仲介か－報道 | 植田日銀、経済順調なら夏場にも正常化へ一歩－桜井元審議委員 | 米、ウクライナにボーイング製長距離ＧＰＳ誘導爆弾を供与へ－関係者
SPX Index,2023-03-03,USD,4045.64,0.0161477890665227,0.0080590601479916,True,0.0161477890665227,3,short_term,【米国市況】株が続伸、金融政策巡る楽観続く－ドルは135円台後半 | リッチモンド連銀総裁、米利上げを続ける必要－「より慎重な行動を」 | アップル、クラウド事業責任者のアボット氏が退社へ－関係者
SPX Index,2023-03-09,USD,3918.32,-0.018459372596762,0.0085933272355849,True,-0.018459372596762,4,short_term,バイデン大統領、6.9兆ドルの予算教書公表－法人･超富裕層に増税 | 【米国市況】Ｓ＆Ｐ500は７週ぶり安値、銀行に売り－ドル一時135円台 | 米家計純資産、10－12月に２％増加－不動産低迷も株高が寄与
SPX Index,2023-04-13,USD,4146.22,0.0132626253986487,0.0056870448902267,True,0.0132626253986487,0,short_term,ＬＶＭＨアルノー氏の資産急増、業績好調で－マスク氏との差が拡大 | ボーイング、７３７ＭＡＸの一部引き渡しを停止－品質問題で | 「影の銀行」が参入意欲、米商業用不動産市場－銀行や債券市場は敬遠
SPX Index,2023-04-25,USD,4071.63,-0.015810821263512,0.0051746620981743,True,-0.015810821263512,1,short_term,日銀は早ければ半年先にＹＣＣ修正も、総裁発言受け－山崎元財務官 | 米利上げ、もはや確実視されず－地銀問題でトレーダーが債券に向かう | 野村がマンハッタンで新オフィス探し、スペース縮小を模索－関係者
SPX Index,2023-04-27,USD,4135.35,0.0195661231906392,0.0068496538044079,True,0.0195661231906392,3,short_term,米スナップ株が一時21％安－１～３月は初の減収、広告低調で | インテル株が一転上昇、年後半の業績回復見通し示す | ＦＲＢからの銀行緊急借入残高、２週連続増加－金融システム緊張続く
SPX Index,2023-05-05,USD,4136.25,0.0184747440424306,0.0084014923777711,True,0.0184747440424306,3,short_term,シカゴ連銀総裁、６月ＦＯＭＣ会合での政策金利巡る判断は時期尚早 | 【米国市況】株が大幅高、ショートカバー入る－ドルは134円台後半 | バフェット氏に会長退任求める圧力、保守団体がゲイツ氏との関係標的
SPX Index,2023-05-26,USD,4205.45,0.0130489873003025,0.0062445028681303,True,0.0130489873003025,4,short_term,イエレン財務長官、米政府「Ｘデー」を６月５日と推計－書簡 | 【米国市況】株が上昇、ＡＩ熱狂続く－ドルは一時140円73銭 | 米財務省の現金残高、388億ドルに減少－特別措置残り670億ドル
SPX Index,2023-06-02,USD,4282.37,0.0145344016375188,0.0071868668983922,True,0.0145344016375188,2,short_term,米財務省、特別措置の90％余り使い切り－現金残高は2015年の水準並み | 【米国市況】株続伸、Ｓ＆Ｐ500種は強気相場に近づく－ドル140円付近 | 自分そっくりのＡＩクローンが言う、「あなたの仕事は奪いません」
SPX Index,2023-06-15,USD,4425.84,0.0121781369851734,0.0054342146846194,True,0.0121781369851734,0,short_term,ディズニーのマッカーシーＣＦＯ退任へ－ランズベリー氏が暫定的後任 | バイナンスＵＳ、人員削減－高額な法廷闘争となる可能性に備え | 米金融当局のＲＲＰ応札額、２兆ドル割れ－ＭＭＦがＴＢに向かうか
SPX Index,2023-06-27,USD,4378.41,0.0114557777870181,0.0055110359802132,True,0.0114557777870181,0,short_term,バイデン政権、ＡＩ半導体の対中輸出で新たな規制を検討－報道 | 行き過ぎた動きがあれば適切に対応、足元の円安進行受け－神田財務官 | 米経済データは予想上回る力強さ、リセッション懸念を寄せ付けず
SPX Index,2023-06-30,USD,4450.38,0.012269017659743,0.0059846996164467,True,0.012269017659743,4,short_term,【米国市況】ナスダック100、ＡＩブームで上期に歴史的上昇－円反発 | アップル、時価総額３兆ドル到達－ハイテクブームの強さ見せつけ | ゴールドマン、 アップルとの提携解消を検討中－報道
SPX Index,2023-07-28,USD,4582.23,0.0098778818753428,0.0044403683125611,True,0.0098778818753428,3,short_term,スウェーデン商業用不動産ＳＢＢ、「ＣＣＣ＋」に格下げ－Ｓ＆Ｐ | コンサート最盛期、ライブ・ネーション株は急落－司法省の訴訟観測で | 【米国市況】株は反発、日銀ＹＣＣ修正の影響払拭－141円台に逆戻り
SPX Index,2023-08-02,USD,4513.39,-0.013839575417383,0.0050351611397612,True,-0.013839575417383,4,short_term,フィッチ、ファニーメイとフレディマックを「ＡＡ＋」に格下げ | ドアダッシュ株上昇、４～６月注文総数が過去最多－宅配需要堅調 | メットライフ、４－６月期は減益－再保険取引に備える
SPX Index,2023-08-24,USD,4376.31,-0.0134580399954011,0.006348281967842,True,-0.0134580399954011,0,short_term,トレーディング界の眠れる巨人目覚める－ＢｏｆＡがライバル追い上げ | ＪＰモルガン勝訴、レバレッジドローンは有価証券でないと米高裁判断 | エヌビディア株、上場来高値更新後に失速－米株市場の下げが重し
SPX Index,2023-08-29,USD,4497.63,0.0145083470364129,0.0070140974011085,True,0.0145083470364129,1,short_term,ヘッジファンドのミレニアム、ゴールドマンの元石油トレーダー採用 | テスラに米運輸省が対応指示、オートパイロット設定巡る新たな懸念で | ハリケーン「イダリア」、勢力強め北上中－30日フロリダ上陸予想
